date,GPP_NT_VUT_REF,GPP_DT_VUT_REF,GPP_NT_CUT_REF,GPP_DT_CUT_REF,fAPAR_MODIS,LAI_MODIS,TA_F,VPD_F,PA_F,P_F,CO2_F_MDS,P,AI,f0,A0,A0sum,VPD,chi_gst,Gsl,CO2_pa,LAImax,fAPARmax,m0,LAIpre
27/04/2010,4.76077,4.28426,4.59802,4.24792,0.6437316,1.838393,11.766,4.534,98.164,0,402.4987918,1226.1,1.094517,0.540873739,5.013908089,1591.840501,5.081014134,0.739601914,272,0.039510891,3.381891444,0.815654898,0.515986263,(1.077864805406739+0j)
28/04/2010,8.68826,8.56618,8.68084,8.62828,0.6400056,1.841128,11.807,6.715,98.177,0,402.4987918,1226.1,1.094517,0.540873739,9.411887066,1591.840501,5.081014134,0.739601914,272,0.039516124,3.381891444,0.815654898,0.515986263,(4.287029735489453+0j)
29/04/2010,10.1454,9.05261,10.139,9.22054,0.6343985,1.837038,18.294,14.087,97.282,0,402.4987918,1226.1,1.094517,0.540873739,9.629348858,1591.840501,5.081014134,0.739601914,272,0.039155887,3.381891444,0.815654898,0.515986263,(4.424880181685512+0j)
30/04/2010,9.27914,9.6613,9.33901,9.87391,0.5457101,1.213178,19.785,14.336,96.647,0.1,402.4987918,1226.1,1.094517,0.540873739,9.649633756,1591.840501,5.081014134,0.739601914,272,0.038900301,3.381891444,0.815654898,0.515986263,(4.437676612696057+0j)
01/05/2010,5.85677,6.8426,6.04626,6.78301,0.5968251,1.83114,13.982,4.594,96.779,1.2,402.4987918,1226.1,1.094517,0.540873739,5.572924124,1591.840501,5.081014134,0.739601914,272,0.038953431,3.381891444,0.815654898,0.515986263,(1.5522914273421504+0j)
02/05/2010,5.11405,5.68994,5.04499,5.50129,0.5923591,1.815404,11.083,1.923,96.764,9.8,402.4987918,1226.1,1.094517,0.540873739,4.063670633,1591.840501,5.081014134,0.739601914,272,0.038947393,3.381891444,0.815654898,0.515986263,(0.1905704839446647+0j)
03/05/2010,5.86626,5.92649,5.73819,5.73196,0.5877149,1.800189,11.917,2.417,96.671,6.6,402.4987918,1226.1,1.094517,0.540873739,4.494481252,1591.840501,5.081014134,0.739601914,272,0.038909961,3.381891444,0.815654898,0.515986263,(0.6074760900726179+0j)
04/05/2010,5.86412,6.01627,5.85795,5.89723,0.58136,1.782316,9.427,2.259,97.329,0.1,402.4987918,1226.1,1.094517,0.540873739,4.437366853,1591.840501,5.081014134,0.739601914,272,0.039174805,3.381891444,0.815654898,0.515986263,(0.553722545227147+0j)
05/05/2010,8.01918,8.42975,8.06603,8.39549,0.5765634,1.766845,7.574,3.591,97.261,2.8,402.4987918,1226.1,1.094517,0.540873739,5.912535835,1591.840501,5.081014134,0.739601914,272,0.039147435,3.381891444,0.815654898,0.515986263,(1.827159819071952+0j)
06/05/2010,3.35756,2.45523,3.38538,2.4656,0.5716882,1.751446,7.542,0.693,95.982,14.3,402.4987918,1226.1,1.094517,0.540873739,1.67655102,1591.840501,5.081014134,0.739601914,272,0.038632639,3.381891444,0.815654898,0.515986263,(-1.1102230246251565e-16+0j)
07/05/2010,11.116,9.21795,11.2063,9.26446,0.5666623,1.735313,10.038,4.081,96.295,0.1,402.4987918,1226.1,1.094517,0.540873739,6.793218204,1591.840501,5.081014134,0.739601914,272,0.038758621,3.381891444,0.815654898,0.515986263,(2.501904357609787+0j)
08/05/2010,11.04,11.1528,11.0538,11.1688,0.5601394,1.711485,10.38,5.335,96.715,0,402.4987918,1226.1,1.094517,0.540873739,8.06294421,1591.840501,5.081014134,0.739601914,272,0.038927671,3.381891444,0.815654898,0.515986263,(3.400544620496137+0j)
09/05/2010,9.73445,10.0871,9.84632,9.90628,0.5552249,1.69538,11.128,5.373,96.607,5.3,402.4987918,1226.1,1.094517,0.540873739,7.305040042,1591.840501,5.081014134,0.739601914,272,0.038884201,3.381891444,0.815654898,0.515986263,(2.87321249405222+0j)
10/05/2010,8.77732,9.37805,8.88243,9.36796,0.5502362,1.678215,10.916,3.005,96.456,0.1,402.4987918,1226.1,1.094517,0.540873739,6.493581936,1591.840501,5.081014134,0.739601914,272,0.038823423,3.381891444,0.815654898,0.515986263,(2.2778741263596483+0j)
11/05/2010,6.95242,7.68016,7.02495,7.66699,0.5455542,1.661491,11.365,2.041,96.508,0.1,402.4987918,1226.1,1.094517,0.540873739,5.059369559,1591.840501,5.081014134,0.739601914,272,0.038844353,3.381891444,0.815654898,0.515986263,(1.1175850310507023+0j)
12/05/2010,11.701,13.0138,11.7402,12.9212,0.5420071,1.654673,13.471,5.204,96.375,0.2,402.4987918,1226.1,1.094517,0.540873739,8.590656921,1591.840501,5.081014134,0.739601914,272,0.038790821,3.381891444,0.815654898,0.515986263,(3.7543761544331025+0j)
13/05/2010,6.33383,6.88043,6.5074,6.86646,0.5400263,1.650949,9.994,3.458,96.712,0,402.4987918,1226.1,1.094517,0.540873739,4.540324442,1591.840501,5.081014134,0.739601914,272,0.038926463,3.381891444,0.815654898,0.515986263,(0.65031009631381+0j)
14/05/2010,4.88003,4.74223,4.93091,4.73464,0.5395308,1.655098,8.155,1.627,96.641,16.5,402.4987918,1226.1,1.094517,0.540873739,3.095458959,1591.840501,5.081014134,0.739601914,272,0.038897886,3.381891444,0.815654898,0.515986263,(-4.440892098500626e-16+0j)
15/05/2010,4.35015,3.68054,4.35193,3.68179,0.540646,1.668237,6.553,1.563,96.525,2.1,402.4987918,1226.1,1.094517,0.540873739,2.290762108,1591.840501,5.081014134,0.739601914,272,0.038851196,3.381891444,0.815654898,0.515986263,0j
16/05/2010,10.3767,9.64869,10.3504,9.65093,0.5433395,1.698802,9.776,4.634,96.788,0,402.4987918,1226.1,1.094517,0.540873739,6.544862519,1591.840501,5.081014134,0.739601914,272,0.038957053,3.381891444,0.815654898,0.515986263,(2.316592599533818+0j)
17/05/2010,10.1633,9.69404,10.0949,9.69513,0.5481935,1.738601,11.519,5.607,97.41,0,402.4987918,1226.1,1.094517,0.540873739,6.932107828,1591.840501,5.081014134,0.739601914,272,0.039207407,3.381891444,0.815654898,0.515986263,(2.6040168192051376+0j)
18/05/2010,7.52844,7.78437,7.52396,7.78214,0.5539014,1.787527,9.015,3.484,97.743,3,402.4987918,1226.1,1.094517,0.540873739,5.167771893,1591.840501,5.081014134,0.739601914,272,0.039341439,3.381891444,0.815654898,0.515986263,(1.211440908787452+0j)
19/05/2010,3.86946,3.40746,3.88605,3.40424,0.5600602,1.843565,8.087,1.114,97.551,11.9,402.4987918,1226.1,1.094517,0.540873739,2.133269418,1591.840501,5.081014134,0.739601914,272,0.03926416,3.381891444,0.815654898,0.515986263,(-4.440892098500626e-16+0j)
20/05/2010,6.57416,5.51465,6.36064,5.51409,0.5678268,1.915966,12.439,2.183,98.081,0.2,402.4987918,1226.1,1.094517,0.540873739,4.000555026,1591.840501,5.081014134,0.739601914,272,0.039477484,3.381891444,0.815654898,0.515986263,(0.12711642085405384+0j)
21/05/2010,9.54971,8.78682,9.56482,8.79026,0.5742468,1.979354,14.247,3.996,98.215,1.8,402.4987918,1226.1,1.094517,0.540873739,6.089897207,1591.840501,5.081014134,0.739601914,272,0.039531419,3.381891444,0.815654898,0.515986263,(1.9671999857206346+0j)
22/05/2010,13.3312,13.915,13.4484,13.9214,0.5802863,2.041324,16.357,7.479,97.967,0,402.4987918,1226.1,1.094517,0.540873739,9.077143844,1591.840501,5.081014134,0.739601914,272,0.039431599,3.381891444,0.815654898,0.515986263,(4.072327715088687+0j)
23/05/2010,9.97456,10.6953,9.95149,10.6981,0.5858485,2.099263,16.718,5.991,97.653,0.2,402.4987918,1226.1,1.094517,0.540873739,7.633975461,1591.840501,5.081014134,0.739601914,272,0.039305215,3.381891444,0.815654898,0.515986263,(3.1051090875003906+0j)
24/05/2010,9.95754,9.42925,9.95692,9.43452,0.5923006,2.162319,15.893,4.194,96.886,22.4,402.4987918,1226.1,1.094517,0.540873739,6.959099692,1591.840501,5.081014134,0.739601914,272,0.038996498,3.381891444,0.815654898,0.515986263,(2.6237402394193587+0j)
25/05/2010,11.031,10.9713,11.0157,10.9864,0.5964482,2.202578,12.902,4.522,96.796,0.1,402.4987918,1226.1,1.094517,0.540873739,7.132383726,1591.840501,5.081014134,0.739601914,272,0.038960273,3.381891444,0.815654898,0.515986263,(2.7494552057686654+0j)
26/05/2010,9.95861,10.3637,9.9399,10.3829,0.6005869,2.237742,11.391,4.148,96.688,1.3,402.4987918,1226.1,1.094517,0.540873739,6.312929287,1591.840501,5.081014134,0.739601914,272,0.038916803,3.381891444,0.815654898,0.515986263,(2.14016780866796+0j)
27/05/2010,9.0818,8.78492,9.08121,8.80701,0.6047036,2.267719,12.255,2.766,96.577,4,402.4987918,1226.1,1.094517,0.540873739,5.845002451,1591.840501,5.081014134,0.739601914,272,0.038872126,3.381891444,0.815654898,0.515986263,(1.7732246962356872+0j)
28/05/2010,11.4602,11.7988,11.4252,11.8355,0.6104137,2.307347,13.529,3.723,97.006,12.7,402.4987918,1226.1,1.094517,0.540873739,7.721149059,1591.840501,5.081014134,0.739601914,272,0.039044798,3.381891444,0.815654898,0.515986263,(3.1657610083832215+0j)
29/05/2010,13.1951,13.3079,12.856,13.3995,0.6140707,2.321984,13.191,5.843,97.543,0,402.4987918,1226.1,1.094517,0.540873739,8.472069159,1591.840501,5.081014134,0.739601914,272,0.03926094,3.381891444,0.815654898,0.515986263,(3.6757171907508748+0j)
30/05/2010,11.3866,11.2951,11.3741,11.2888,0.6178823,2.335157,15.328,5.974,96.508,6.9,402.4987918,1226.1,1.094517,0.540873739,7.452678129,1591.840501,5.081014134,0.739601914,272,0.038844353,3.381891444,0.815654898,0.515986263,(2.977905524030698+0j)
31/05/2010,5.9549,5.78043,5.95814,5.80632,0.6007623,1.846026,9.499,1.58,96.492,5.3,402.4987918,1226.1,1.094517,0.540873739,3.524053339,1591.840501,5.081014134,0.739601914,272,0.038837913,3.381891444,0.815654898,0.515986263,(-2.220446049250313e-16+0j)
01/06/2010,6.25828,5.54783,6.25746,5.55916,0.7744014,3.499588,9.405,1.233,96.735,6.8,402.4987918,1226.1,1.094517,0.540873739,3.417969037,1591.840501,5.081014134,0.739601914,272,0.038935721,3.381891444,0.815654898,0.515986263,(2.4424906541753444e-15+0j)
02/06/2010,4.25406,3.09648,4.24005,3.05694,0.7761175,3.489399,10.367,1.003,96.872,24.6,402.4987918,1226.1,1.094517,0.540873739,1.774887815,1591.840501,5.081014134,0.739601914,272,0.038990863,3.381891444,0.815654898,0.515986263,0j
03/06/2010,6.32908,4.8681,6.27515,4.68583,0.7766059,3.478426,11.635,1.421,97.263,33.3,402.4987918,1226.1,1.094517,0.540873739,2.886294352,1591.840501,5.081014134,0.739601914,272,0.03914824,3.381891444,0.815654898,0.515986263,(-4.440892098500626e-16+0j)
04/06/2010,13.5183,14.203,13.4997,13.7989,0.7762733,3.467233,14.033,5.835,97.624,0.1,402.4987918,1226.1,1.094517,0.540873739,8.348425725,1591.840501,5.081014134,0.739601914,272,0.039293542,3.381891444,0.815654898,0.515986263,(3.593191188410808+0j)
05/06/2010,13.4102,14.9397,13.2787,14.62,0.7774963,3.472864,17.348,10.496,97.731,0,402.4987918,1226.1,1.094517,0.540873739,9.092067692,1591.840501,5.081014134,0.739601914,272,0.039336609,3.381891444,0.815654898,0.515986263,(4.08196747700271+0j)
06/06/2010,13.8574,12.6479,13.2082,12.5024,0.7772111,3.475135,20.603,12.411,97.125,0,402.4987918,1226.1,1.094517,0.540873739,9.010871551,1591.840501,5.081014134,0.739601914,272,0.039092695,3.381891444,0.815654898,0.515986263,(4.029441467839222+0j)
07/06/2010,12.5401,11.027,12.1149,11.0487,0.7778035,3.485741,18.85,8.335,96.818,3,402.4987918,1226.1,1.094517,0.540873739,8.833476249,1591.840501,5.081014134,0.739601914,272,0.038969128,3.381891444,0.815654898,0.515986263,(3.9139962464298037+0j)
08/06/2010,4.95839,7.35177,4.87978,7.48381,0.7794532,3.506949,17.901,7.327,96.784,9.8,402.4987918,1226.1,1.094517,0.540873739,7.668245458,1591.840501,5.081014134,0.739601914,272,0.038955443,3.381891444,0.815654898,0.515986263,(3.128991600929734+0j)
09/06/2010,5.92329,5.08514,5.45692,5.17358,0.7813452,3.53474,21.293,9.232,96.688,0.5,402.4987918,1226.1,1.094517,0.540873739,7.944588308,1591.840501,5.081014134,0.739601914,272,0.038916803,3.381891444,0.815654898,0.515986263,(3.319773886489694+0j)
10/06/2010,7.25015,5.13436,6.96947,5.20481,0.7843304,3.574449,22.964,10.729,96.585,0,402.4987918,1226.1,1.094517,0.540873739,9.671784841,1591.840501,5.081014134,0.739601914,272,0.038875346,3.381891444,0.815654898,0.515986263,(4.451638419051476+0j)
11/06/2010,7.39872,7.04522,6.57527,7.10792,0.7875142,3.619498,22.903,13.11,96.532,0,402.4987918,1226.1,1.094517,0.540873739,10.54906849,1591.840501,5.081014134,0.739601914,272,0.038854013,3.381891444,0.815654898,0.515986263,(4.995326085104441+0j)
12/06/2010,5.35774,3.99257,4.62629,4.04527,0.7902839,3.664264,18.036,6.234,96.84,6,402.4987918,1226.1,1.094517,0.540873739,5.727924606,1591.840501,5.081014134,0.739601914,272,0.038977983,3.381891444,0.815654898,0.515986263,(1.6788858324084426+0j)
13/06/2010,7.13936,6.45598,6.11525,6.52625,0.7906765,3.695111,14.603,5.934,97.271,0.1,402.4987918,1226.1,1.094517,0.540873739,8.176708158,1591.840501,5.081014134,0.739601914,272,0.03915146,3.381891444,0.815654898,0.515986263,(3.477675036896745+0j)
14/06/2010,6.12442,5.36071,5.27174,5.43626,0.7898419,3.709922,14.591,5.479,97.3,0,402.4987918,1226.1,1.094517,0.540873739,7.184580438,1591.840501,5.081014134,0.739601914,272,0.039163132,3.381891444,0.815654898,0.515986263,(2.7870235127180383+0j)
15/06/2010,7.50053,5.83581,6.71186,5.90797,0.7867464,3.703334,16.439,8.018,97.728,0,402.4987918,1226.1,1.094517,0.540873739,8.867056322,1591.840501,5.081014134,0.739601914,272,0.039335402,3.381891444,0.815654898,0.515986263,(3.935923290680881+0j)
16/06/2010,6.38293,6.72485,5.84139,6.78171,0.7814449,3.674271,14.093,7.746,97.832,0,402.4987918,1226.1,1.094517,0.540873739,9.734946821,1591.840501,5.081014134,0.739601914,272,0.039377262,3.381891444,0.815654898,0.515986263,(4.491381828149819+0j)
17/06/2010,6.84329,6.43551,6.88467,6.45571,0.7745849,3.627852,15.105,8.639,97.529,0,402.4987918,1226.1,1.094517,0.540873739,10.77912422,1591.840501,5.081014134,0.739601914,272,0.039255305,3.381891444,0.815654898,0.515986263,(5.135169039879653+0j)
18/06/2010,7.38987,5.7272,7.26352,5.73955,0.7664148,3.563272,16.057,6.782,96.648,0,402.4987918,1226.1,1.094517,0.540873739,7.295437657,1591.840501,5.081014134,0.739601914,272,0.038900703,3.381891444,0.815654898,0.515986263,(2.866367713742367+0j)
19/06/2010,7.81781,7.43048,7.90876,7.46173,0.758413,3.496681,11.609,5.656,96.415,0,402.4987918,1226.1,1.094517,0.540873739,8.297422243,1591.840501,5.081014134,0.739601914,272,0.038806921,3.381891444,0.815654898,0.515986263,(3.5589919892653845+0j)
20/06/2010,7.52905,7.29325,7.50292,7.31227,0.7514254,3.43593,11.846,5.442,96.865,0,402.4987918,1226.1,1.094517,0.540873739,8.150672009,1591.840501,5.081014134,0.739601914,272,0.038988045,3.381891444,0.815654898,0.515986263,(3.460065865387687+0j)
21/06/2010,7.07557,6.6801,7.25224,6.6747,0.7469188,3.400208,13.012,4.94,97.475,0,402.4987918,1226.1,1.094517,0.540873739,7.224946648,1591.840501,5.081014134,0.739601914,272,0.03923357,3.381891444,0.815654898,0.515986263,(2.8159843044027593+0j)
22/06/2010,9.61875,9.60246,9.60657,9.57608,0.7451769,3.379165,15.178,7.927,97.834,0,402.4987918,1226.1,1.094517,0.540873739,10.19580476,1591.840501,5.081014134,0.739601914,272,0.039378067,3.381891444,0.815654898,0.515986263,(4.778472801363959+0j)
23/06/2010,9.56809,7.64042,9.48131,7.55795,0.7460527,3.380821,15.399,7.561,97.873,0,402.4987918,1226.1,1.094517,0.540873739,9.38798855,1591.840501,5.081014134,0.739601914,272,0.039393764,3.381891444,0.815654898,0.515986263,(4.271804153508224+0j)
24/06/2010,10.9044,10.0984,11.1397,10.0262,0.7494269,3.404606,17.797,9.796,97.512,0,402.4987918,1226.1,1.094517,0.540873739,11.00963802,1591.840501,5.081014134,0.739601914,272,0.039248462,3.381891444,0.815654898,0.515986263,(5.2742677460998415+0j)
25/06/2010,11.934,11.5446,11.9023,11.5352,0.7532738,3.426732,19.657,10.397,97.245,0,402.4987918,1226.1,1.094517,0.540873739,11.19521062,1591.840501,5.081014134,0.739601914,272,0.039140995,3.381891444,0.815654898,0.515986263,(5.385540288277284+0j)
26/06/2010,11.7176,11.503,11.5842,11.5384,0.7608757,3.486324,18.58,8.626,97.464,0,402.4987918,1226.1,1.094517,0.540873739,10.41865022,1591.840501,5.081014134,0.739601914,272,0.039229142,3.381891444,0.815654898,0.515986263,(4.915575027801863+0j)
27/06/2010,12.0942,12.5783,11.5551,12.6304,0.7688494,3.54745,17.419,10.262,97.802,0,402.4987918,1226.1,1.094517,0.540873739,11.74548158,1591.840501,5.081014134,0.739601914,272,0.039365187,3.381891444,0.815654898,0.515986263,(5.712046418822027+0j)
28/06/2010,13.0733,12.9591,12.7162,12.938,0.7766695,3.604484,19.081,13.134,97.729,0,402.4987918,1226.1,1.094517,0.540873739,11.7735875,1591.840501,5.081014134,0.739601914,272,0.039335804,3.381891444,0.815654898,0.515986263,(5.728592692921701+0j)
29/06/2010,13.7883,13.346,13.3554,13.1708,0.7856047,3.664675,20.807,15.406,97.569,0,402.4987918,1226.1,1.094517,0.540873739,11.95659833,1591.840501,5.081014134,0.739601914,272,0.039271405,3.381891444,0.815654898,0.515986263,(5.8360404133618164+0j)
30/06/2010,13.0361,12.8694,13.1276,12.6193,0.7710176,3.510196,20.369,10.478,97.626,0,402.4987918,1226.1,1.094517,0.540873739,11.20877724,1591.840501,5.081014134,0.739601914,272,0.039294347,3.381891444,0.815654898,0.515986263,(5.39365112978243+0j)
01/07/2010,13.0917,12.8789,12.9173,12.7052,0.7500101,3.187046,20.994,11.976,97.541,0,402.4987918,1226.1,1.094517,0.540873739,10.67306819,1591.840501,5.081014134,0.739601914,272,0.039260135,3.381891444,0.815654898,0.515986263,(5.070831267289259+0j)
02/07/2010,14.0345,13.5775,13.8458,13.4818,0.7447913,3.141714,22.922,16.261,97.575,0,402.4987918,1226.1,1.094517,0.540873739,11.49856229,1591.840501,5.081014134,0.739601914,272,0.03927382,3.381891444,0.815654898,0.515986263,(5.566149538666388+0j)
03/07/2010,13.0454,12.978,12.9187,12.9502,0.7403458,3.097064,23.053,16.576,97.588,0,402.4987918,1226.1,1.094517,0.540873739,11.44913659,1591.840501,5.081014134,0.739601914,272,0.039279052,3.381891444,0.815654898,0.515986263,(5.5368276934640335+0j)
04/07/2010,14.5958,12.0134,14.1713,12.0463,0.7375637,3.083071,23.665,13.641,97.509,0,402.4987918,1226.1,1.094517,0.540873739,11.20159524,1591.840501,5.081014134,0.739601914,272,0.039247255,3.381891444,0.815654898,0.515986263,(5.389357754093833+0j)
05/07/2010,12.3752,10.663,11.9723,10.7445,0.7370184,3.083644,22.892,10.893,97.472,16.3,402.4987918,1226.1,1.094517,0.540873739,9.918268684,1591.840501,5.081014134,0.739601914,272,0.039232362,3.381891444,0.815654898,0.515986263,(4.606179582010476+0j)
06/07/2010,6.13059,6.57883,5.88377,6.61089,0.7383353,3.091112,16.317,4.413,97.702,12.7,402.4987918,1226.1,1.094517,0.540873739,6.152855602,1591.840501,5.081014134,0.739601914,272,0.039324937,3.381891444,0.815654898,0.515986263,(2.016369877410518+0j)
07/07/2010,11.388,12.8979,11.8433,13.0319,0.7399678,3.08969,16.724,8.576,98.016,0,402.4987918,1226.1,1.094517,0.540873739,10.74991555,1591.840501,5.081014134,0.739601914,272,0.039451322,3.381891444,0.815654898,0.515986263,(5.11747175455785+0j)
08/07/2010,12.6397,13.3812,12.6825,13.4838,0.7426656,3.097418,19.668,13.226,97.924,0,402.4987918,1226.1,1.094517,0.540873739,11.53115838,1591.840501,5.081014134,0.739601914,272,0.039414292,3.381891444,0.815654898,0.515986263,(5.585465354216464+0j)
09/07/2010,12.966,12.6428,13.1847,12.6457,0.7443452,3.094159,23.386,16.076,97.832,0,402.4987918,1226.1,1.094517,0.540873739,11.45608673,1591.840501,5.081014134,0.739601914,272,0.039377262,3.381891444,0.815654898,0.515986263,(5.540953293606022+0j)
10/07/2010,13.4491,12.4184,13.1998,12.3911,0.7444658,3.081445,26.904,21.471,97.759,0,402.4987918,1226.1,1.094517,0.540873739,10.65303212,1591.840501,5.081014134,0.739601914,272,0.039347879,3.381891444,0.815654898,0.515986263,(5.058651818522172+0j)
11/07/2010,11.916,14.8059,11.8979,14.8151,0.7415298,3.059922,25.269,20.263,97.563,0,402.4987918,1226.1,1.094517,0.540873739,11.1119447,1591.840501,5.081014134,0.739601914,272,0.03926899,3.381891444,0.815654898,0.515986263,(5.335688651546099+0j)
12/07/2010,11.742,14.6822,12.2456,14.9505,0.7388447,3.037652,26.57,21.685,97.177,0,402.4987918,1226.1,1.094517,0.540873739,10.87449773,1591.840501,5.081014134,0.739601914,272,0.039113625,3.381891444,0.815654898,0.515986263,(5.192841205375222+0j)
13/07/2010,11.1159,12.2723,11.5664,12.7736,0.7352006,3.017417,23.38,11.687,97.057,0,402.4987918,1226.1,1.094517,0.540873739,9.377062868,1591.840501,5.081014134,0.739601914,272,0.039065325,3.381891444,0.815654898,0.515986263,(4.264838345301147+0j)
14/07/2010,12.4022,13.1237,12.716,13.9161,0.7313951,3.002632,24.558,17.178,96.944,0,402.4987918,1226.1,1.094517,0.540873739,10.87503497,1591.840501,5.081014134,0.739601914,272,0.039019843,3.381891444,0.815654898,0.515986263,(5.1931655819343945+0j)
15/07/2010,9.00558,9.41217,8.96982,9.93323,0.7276336,2.987108,21.708,7.777,97.271,3.4,402.4987918,1226.1,1.094517,0.540873739,7.348912424,1591.840501,5.081014134,0.739601914,272,0.03915146,3.381891444,0.815654898,0.515986263,(2.9044298462126807+0j)
16/07/2010,11.9602,11.947,12.188,12.4321,0.7231554,2.974532,24.885,15.989,97.474,0,402.4987918,1226.1,1.094517,0.540873739,9.709549699,1591.840501,5.081014134,0.739601914,272,0.039233167,3.381891444,0.815654898,0.515986263,(4.4754131575958285+0j)
17/07/2010,9.28184,8.10436,9.19197,8.25608,0.7191136,2.961561,21.442,7.041,97.58,22.2,402.4987918,1226.1,1.094517,0.540873739,6.688694713,1591.840501,5.081014134,0.739601914,272,0.039275832,3.381891444,0.815654898,0.515986263,(2.4243497750692535+0j)
